arm_id;arm_data_ini;arm_data_fin;arm_altezza;arm_lunghezza_sbraccio;arm_numero_lampade;arm_lmp_potenza_nominale;tar_cod;tar_descr;tmo_id;tpo_cod;tpo_descr;sgn_id;sgn_data_inserimento;tcs_id;tcs_descr;tci_id;tci_descr
545942;13/3/2019;13/2/2026;500.0;0.0;1.0;22.0;AS;Armatura stradale;1718.0;TP;Testapalo;;;;;;
212943;1/8/2016;31/12/2019;0.0;0.0;1.0;70.0;NN;Non noto;189.0;SB;Sbraccio su palo;;;;;;
6329;1/1/2018;13/2/2026;1100.0;80.0;1.0;400.0;AS;Armatura stradale;33.0;NN;Non noto;;;;;;
883404;1/6/2022;31/12/2023;900.0;30.0;1.0;150.0;AS;Armatura stradale;189.0;NN;Non noto;;;;;;
229477;1/8/2016;31/12/2019;0.0;0.0;1.0;125.0;NN;Non noto;189.0;SO;Sospensione;;;;;;
730462;1/1/2022;31/1/2022;1000.0;50.0;1.0;250.0;AS;Armatura stradale;612.0;SB;Sbraccio su palo;;;;;;
359511;28/8/2017;12/3/2019;0.0;0.0;1.0;70.0;AS;Armatura stradale;7.0;TP;Testapalo;;;;;;
734181;1/1/2022;31/1/2022;400.0;0.0;1.0;125.0;SF;Sfera;599.0;TP;Testapalo;;;;;;
169018;18/9/2018;13/2/2026;520.0;0.0;1.0;27.0;AS;Armatura stradale;754.0;TP;Testapalo;;;;;;
1251037;1/1/2025;13/2/2026;800.0;0.0;1.0;37.0;AS;Armatura stradale;749.0;MU;A muro o parete;;;;;;
320671;2/12/2016;13/2/2026;0.0;0.0;1.0;100.0;AS;Armatura stradale;261.0;NN;Non noto;;;;;;
484164;1/1/2020;13/2/2026;800.0;0.0;1.0;100.0;AS;Armatura stradale;1371.0;TP;Testapalo;;;;;;
1278696;1/1/2026;13/2/2026;800.0;;1.0;27.0;AS;Armatura stradale;4683.0;TP;Testapalo;;;;;;
1087109;1/9/2024;13/2/2026;700.0;150.0;1.0;150.0;AS;Armatura stradale;2065.0;SB;Sbraccio su palo;;;;;;
1048290;1/1/2019;13/2/2026;930.0;270.0;1.0;52.0;AS;Armatura stradale;1941.0;SB;Sbraccio su palo;;;;;;
64949;1/1/2018;31/12/2024;850.0;100.0;1.0;0.0;AS;Armatura stradale;189.0;SB;Sbraccio su palo;;;;;;
704880;1/1/2022;13/2/2026;800.0;200.0;1.0;57.0;AS;Armatura stradale;722.0;SB;Sbraccio su palo;;;;;;
199458;28/6/2016;31/12/2021;700.0;200.0;1.0;25.0;AS;Armatura stradale;105.0;SB;Sbraccio su palo;;;;;;
917862;1/1/2023;13/2/2026;750.0;;1.0;150.0;PR;Proiettore;189.0;;;;;;;;
1127693;1/1/2025;13/2/2026;;;1.0;58.0;AS;Armatura stradale;1867.0;TP;Testapalo;;;;;;
537052;1/1/2020;31/12/2024;700.0;0.0;1.0;100.0;AS;Armatura stradale;167.0;TP;Testapalo;;;;;;
585098;2/12/2019;31/12/2024;0.0;0.0;1.0;41.0;AS;Armatura stradale;749.0;NN;Non noto;;;;;;
478955;1/1/2020;13/2/2026;400.0;0.0;1.0;70.0;SF;Sfera;612.0;TP;Testapalo;;;;;;
286048;10/11/2016;31/12/2019;850.0;0.0;1.0;100.0;AU;Arredo urbano;803.0;SB;Sbraccio su palo;;;;;;
554473;1/1/2020;31/12/2021;450.0;0.0;1.0;150.0;AU;Arredo urbano;729.0;TP;Testapalo;;;;;;
397262;6/8/2019;13/2/2026;800.0;150.0;1.0;100.0;AS;Armatura stradale;100.0;SB;Sbraccio su palo;;;;;;
1119011;1/1/2024;13/2/2026;500.0;0.0;1.0;70.0;SF;Sfera;189.0;TP;Testapalo;;;;;;
1171900;1/1/2025;13/2/2026;0.0;0.0;1.0;70.0;PR;Proiettore;211.0;MU;A muro o parete;;;;;;
223810;1/8/2016;31/12/2019;0.0;0.0;1.0;70.0;NN;Non noto;189.0;SB;Sbraccio su palo;;;;;;
391933;6/8/2019;31/12/2020;500.0;0.0;1.0;70.0;SF;Sfera;612.0;TP;Testapalo;;;;;;
108059;1/1/2018;31/10/2020;320.0;0.0;1.0;22.0;AU;Arredo urbano;770.0;TP;Testapalo;;;;;;
179702;30/9/2018;13/2/2026;300.0;0.0;1.0;32.0;AU;Arredo urbano;596.0;TP;Testapalo;;;;;;
1199655;1/4/2025;13/2/2026;900.0;200.0;1.0;49.0;AS;Armatura stradale;2417.0;SB;Sbraccio su palo;;;;;;
139412;26/3/2018;13/2/2026;0.0;0.0;1.0;32.0;AS;Armatura stradale;550.0;NN;Non noto;;;;;;
572969;20/5/2020;31/12/2020;0.0;0.0;1.0;150.0;NN;Non noto;189.0;TP;Testapalo;;;;;;
457304;1/1/2020;13/2/2026;300.0;10.0;1.0;18.0;PL;Plafoniera;612.0;MU;A muro o parete;;;;;;
293469;10/11/2016;31/12/2019;0.0;0.0;1.0;0.0;NN;Non noto;189.0;NN;Non noto;;;;;;
94007;1/1/2018;31/12/2021;300.0;0.0;1.0;22.0;AU;Arredo urbano;694.0;TP;Testapalo;;;;;;
129071;1/1/2018;31/10/2020;850.0;150.0;1.0;45.0;AS;Armatura stradale;722.0;SB;Sbraccio su palo;;;;;;
843686;1/1/2022;13/2/2026;900.0;0.0;1.0;47.0;AS;Armatura stradale;440.0;NN;Non noto;;;;;;
406401;6/8/2019;13/2/2026;650.0;100.0;1.0;100.0;AU;Arredo urbano;612.0;SB;Sbraccio su palo;;;;;;
936712;1/1/2023;13/2/2026;0.0;;1.0;58.0;AS;Armatura stradale;358.0;TP;Testapalo;;;;;;
757216;31/12/2021;31/12/2021;50.0;0.0;1.0;100.0;PR;Proiettore;208.0;AT;A terra;;;;;;
998444;1/7/2023;13/2/2026;600.0;50.0;1.0;100.0;AS;Armatura stradale;189.0;SB;Sbraccio su palo;;;;;;
331269;22/12/2016;30/5/2018;0.0;0.0;1.0;100.0;AS;Armatura stradale;540.0;TP;Testapalo;;;;;;
156725;18/9/2018;13/2/2026;320.0;0.0;1.0;27.0;AU;Arredo urbano;806.0;TP;Testapalo;;;;;;
1022535;1/3/2023;13/2/2026;700.0;0.0;1.0;70.0;AS;Armatura stradale;189.0;TP;Testapalo;;;;;;
803082;1/1/2022;31/12/2025;800.0;0.0;1.0;41.0;AS;Armatura stradale;1379.0;TP;Testapalo;;;;;;
487111;1/1/2020;13/2/2026;900.0;0.0;1.0;58.0;AS;Armatura stradale;605.0;TP;Testapalo;;;;;;
1091763;1/7/2024;13/2/2026;750.0;;1.0;35.0;AS;Armatura stradale;3360.0;PI;Pipetta;;;;;;
630002;1/11/2020;13/2/2026;0.0;0.0;1.0;36.0;PL;Plafoniera;189.0;SF;Soffitto;;;;;;
825683;1/5/2021;31/12/2023;800.0;0.0;1.0;100.0;AS;Armatura stradale;;TP;Testapalo;;;;;;
574484;20/5/2020;30/11/2022;0.0;0.0;1.0;100.0;AS;Armatura stradale;7.0;SB;Sbraccio su palo;;;;;;
119328;1/1/2018;31/10/2020;0.0;0.0;1.0;250.0;AS;Armatura stradale;189.0;TP;Testapalo;;;;;;
758854;31/12/2021;31/12/2021;50.0;0.0;1.0;100.0;PR;Proiettore;208.0;AT;A terra;;;;;;
642646;1/11/2020;13/2/2026;900.0;0.0;1.0;34.0;AS;Armatura stradale;1947.0;SB;Sbraccio su palo;;;;;;
213539;1/8/2016;31/12/2019;0.0;0.0;1.0;100.0;NN;Non noto;189.0;SO;Sospensione;;;;;;
1019014;1/7/2021;13/2/2026;;;1.0;70.0;AS;Armatura stradale;189.0;SB;Sbraccio su palo;;;;;;
451600;1/1/2019;31/12/2022;0.0;0.0;1.0;250.0;AS;Armatura stradale;1507.0;NN;Non noto;;;;;;
273188;17/10/2016;13/2/2026;0.0;0.0;1.0;100.0;NN;Non noto;189.0;NN;Non noto;;;;;;
1023885;1/8/2023;13/2/2026;900.0;250.0;1.0;45.5;AS;Armatura stradale;1362.0;SB;Sbraccio su palo;;;;;;
1235985;1/1/2023;13/2/2026;500.0;100.0;1.0;27.0;LA;Lanterna artistica ;4472.0;ME;Mensola;;;;;;
372624;8/6/2018;13/2/2026;1100.0;0.0;1.0;250.0;AS;Armatura stradale;1177.0;NN;Non noto;;;;;;
967876;1/1/2023;13/2/2026;700.0;0.0;1.0;98.0;AS;Armatura stradale;2209.0;TP;Testapalo;;;;;;
149044;18/9/2018;31/12/2024;0.0;0.0;1.0;41.5;AS;Armatura stradale;550.0;NN;Non noto;;;;;;
1123201;1/11/2024;13/2/2026;;;1.0;70.0;AU;Arredo urbano;918.0;TP;Testapalo;;;;;;
18356;1/1/2018;31/12/2018;0.0;200.0;1.0;125.0;AS;Armatura stradale;171.0;NN;Non noto;;;;;;
180656;30/9/2018;13/2/2026;900.0;0.0;1.0;150.0;AS;Armatura stradale;567.0;TP;Testapalo;;;;;;
222979;1/8/2016;31/12/2019;0.0;0.0;1.0;70.0;NN;Non noto;189.0;TP;Testapalo;;;;;;
551968;19/12/2019;13/2/2026;600.0;0.0;1.0;0.0;AS;Armatura stradale;121.0;TP;Testapalo;;;;;;
1158337;1/1/2025;13/2/2026;0.0;0.0;1.0;30.0;LA;Lanterna artistica ;656.0;NN;Non noto;;;;;;
1122259;1/1/2025;13/2/2026;700.0;;1.0;100.0;AS;Armatura stradale;2065.0;TP;Testapalo;;;;;;
577463;20/5/2020;13/2/2026;0.0;0.0;1.0;0.0;LA;Lanterna artistica ;144.0;NN;Non noto;;;;;;
747431;1/1/2022;13/2/2026;800.0;200.0;1.0;98.0;AS;Armatura stradale;2209.0;SB;Sbraccio su palo;;;;;;
728393;1/1/2022;31/1/2022;400.0;0.0;1.0;125.0;SF;Sfera;599.0;TP;Testapalo;;;;;;
1128680;1/1/2025;13/2/2026;;;1.0;70.0;AS;Armatura stradale;8.0;TP;Testapalo;;;;;;
666268;1/1/2021;3/4/2022;900.0;0.0;1.0;150.0;AS;Armatura stradale;391.0;TP;Testapalo;;;;;;
709100;1/1/2022;13/2/2026;950.0;150.0;1.0;80.0;AS;Armatura stradale;722.0;SB;Sbraccio su palo;;;;;;
802571;1/1/2022;31/12/2025;900.0;163.0;1.0;88.0;AS;Armatura stradale;749.0;SB;Sbraccio su palo;;;;;;
713842;1/1/2022;13/5/2022;1000.0;100.0;1.0;250.0;AS;Armatura stradale;209.0;SB;Sbraccio su palo;;;;;;
1122792;1/11/2024;13/2/2026;;;1.0;150.0;SP;Segnapasso;4014.0;IN;Incassato;;;;;;
177544;30/9/2018;13/2/2026;700.0;200.0;1.0;70.0;AS;Armatura stradale;66.0;SB;Sbraccio su palo;;;;;;
824368;1/1/2022;13/2/2026;;100.0;1.0;32.0;AS;Armatura stradale;1718.0;SB;Sbraccio su palo;;;;;;
308485;2/12/2016;13/2/2026;0.0;0.0;1.0;100.0;NN;Non noto;124.0;NN;Non noto;;;;;;
165493;18/9/2018;13/2/2026;320.0;0.0;1.0;27.0;AU;Arredo urbano;806.0;TP;Testapalo;;;;;;
1064018;1/1/2024;13/2/2026;800.0;100.0;1.0;39.5;AS;Armatura stradale;3723.0;SB;Sbraccio su palo;;;;;;
1108387;1/1/2024;13/2/2026;700.0;30.0;1.0;35.0;AS;Armatura stradale;3361.0;PI;Pipetta;;;;;;
906053;1/1/2023;31/12/2023;350.0;;1.0;70.0;SF;Sfera;189.0;TP;Testapalo;;;;;;
1024892;1/1/2024;13/2/2026;700.0;;1.0;26.0;AS;Armatura stradale;1803.0;ME;Mensola;;;;;;
74837;1/1/2018;31/12/2023;300.0;0.0;1.0;70.0;AU;Arredo urbano;11.0;TP;Testapalo;;;;;;
627144;1/11/2020;13/2/2026;600.0;0.0;1.0;100.0;AS;Armatura stradale;189.0;TP;Testapalo;;;;;;
1068272;1/4/2024;13/2/2026;850.0;;1.0;37.0;AS;Armatura stradale;722.0;TP;Testapalo;;;;;;
709509;1/1/2022;13/2/2026;350.0;0.0;1.0;40.5;AU;Arredo urbano;776.0;TP;Testapalo;;;;;;
1263176;1/1/2026;13/2/2026;800.0;;1.0;57.0;AS;Armatura stradale;1379.0;TP;Testapalo;;;;;;
687040;10/8/2021;13/2/2026;0.0;0.0;1.0;46.0;AS;Armatura stradale;2069.0;NN;Non noto;;;;;;
500221;1/1/2020;30/4/2021;950.0;150.0;1.0;150.0;AS;Armatura stradale;613.0;SB;Sbraccio su palo;;;;;;
261904;17/10/2016;31/12/2019;0.0;0.0;1.0;100.0;NN;Non noto;982.0;NN;Non noto;;;;;;
995929;1/7/2023;13/2/2026;500.0;50.0;1.0;100.0;AU;Arredo urbano;189.0;SB;Sbraccio su palo;;;;;;
282326;17/10/2016;30/4/2021;0.0;0.0;1.0;100.0;NN;Non noto;104.0;NN;Non noto;;;;;;
881049;1/6/2022;31/12/2023;800.0;200.0;1.0;90.0;AS;Armatura stradale;189.0;NN;Non noto;;;;;;
162806;18/9/2018;13/2/2026;920.0;0.0;1.0;100.0;AS;Armatura stradale;241.0;TP;Testapalo;;;;;;
1280167;1/1/2026;13/2/2026;600.0;;1.0;21.0;AS;Armatura stradale;1867.0;TP;Testapalo;;;;;;
598736;1/11/2020;30/12/2021;800.0;0.0;1.0;100.0;AS;Armatura stradale;241.0;TP;Testapalo;;;;;;
1102562;1/1/2024;13/2/2026;800.0;0.0;1.0;90.0;AS;Armatura stradale;3954.0;TP;Testapalo;;;;;;
472807;1/1/2020;13/2/2026;800.0;0.0;1.0;70.0;AS;Armatura stradale;68.0;TP;Testapalo;;;;;;
694972;1/1/2022;13/2/2026;450.0;0.0;1.0;70.0;AU;Arredo urbano;189.0;TP;Testapalo;;;;;;
255806;28/9/2016;31/12/2023;0.0;0.0;1.0;100.0;NN;Non noto;189.0;NN;Non noto;;;;;;
359947;28/8/2017;12/3/2019;0.0;0.0;1.0;100.0;AS;Armatura stradale;157.0;TP;Testapalo;;;;;;
218749;1/8/2016;31/12/2019;0.0;0.0;1.0;100.0;NN;Non noto;189.0;TP;Testapalo;;;;;;
1077978;1/11/2023;13/2/2026;900.0;0.0;1.0;150.0;AS;Armatura stradale;2065.0;;;;;;;;
1116563;1/1/2025;13/2/2026;;;1.0;50.0;AU;Arredo urbano;189.0;TP;Testapalo;;;;;;
989455;1/7/2023;13/2/2026;500.0;50.0;1.0;100.0;AS;Armatura stradale;189.0;SB;Sbraccio su palo;;;;;;
1010365;1/6/2023;31/5/2025;900.0;150.0;1.0;125.0;AS;Armatura stradale;189.0;SB;Sbraccio su palo;;;;;;
218497;1/8/2016;31/12/2019;0.0;0.0;1.0;23.0;NN;Non noto;189.0;ME;Mensola;;;;;;
1014161;1/6/2023;31/12/2024;400.0;50.0;1.0;100.0;SF;Sfera;189.0;SB;Sbraccio su palo;;;;;;
832312;1/1/2022;31/3/2025;900.0;20.0;1.0;49.0;AS;Armatura stradale;2417.0;SB;Sbraccio su palo;;;;;;
977;1/1/2018;31/12/2019;300.0;0.0;1.0;80.0;AS;Armatura stradale;189.0;TP;Testapalo;;;;;;
579994;1/1/2020;13/2/2026;800.0;0.0;1.0;70.0;AS;Armatura stradale;640.0;TP;Testapalo;;;;;;
543434;19/7/2019;31/10/2020;;;1.0;31.0;AS;Armatura stradale;1342.0;TP;Testapalo;;;;;;
1059340;1/4/2023;13/2/2026;800.0;200.0;1.0;27.0;AS;Armatura stradale;3670.0;SB;Sbraccio su palo;;;;;;
209695;1/8/2016;31/12/2019;0.0;0.0;1.0;70.0;NN;Non noto;189.0;TP;Testapalo;;;;;;
930289;1/1/2023;31/12/2024;950.0;;1.0;100.0;AS;Armatura stradale;2992.0;SB;Sbraccio su palo;;;;;;
344078;28/2/2017;30/9/2022;0.0;0.0;1.0;70.0;NN;Non noto;98.0;NN;Non noto;;;;;;
1277595;1/1/2026;13/2/2026;900.0;2.5;1.0;75.0;AS;Armatura stradale;2896.0;SB;Sbraccio su palo;;;;;;
1069945;1/1/2024;13/2/2026;800.0;100.0;1.0;21.5;AS;Armatura stradale;749.0;SB;Sbraccio su palo;;;;;;
1050269;1/1/2019;13/2/2026;0.0;150.0;1.0;37.0;AS;Armatura stradale;1941.0;SB;Sbraccio su palo;;;;;;
209066;1/8/2016;31/12/2019;0.0;0.0;1.0;23.0;NN;Non noto;189.0;SB;Sbraccio su palo;;;;;;
372297;15/3/2018;31/12/2021;0.0;0.0;1.0;100.0;AS;Armatura stradale;612.0;TP;Testapalo;;;;;;
698720;1/1/2022;13/2/2026;1000.0;0.0;1.0;250.0;AS;Armatura stradale;189.0;TP;Testapalo;;;;;;
977936;1/1/2023;31/12/2023;800.0;200.0;1.0;70.0;AS;Armatura stradale;189.0;SB;Sbraccio su palo;;;;;;
1125438;1/1/2022;13/2/2026;750.0;0.0;1.0;29.0;AS;Armatura stradale;1383.0;TP;Testapalo;;;;;;
804867;1/1/2022;31/12/2025;800.0;0.0;1.0;100.0;AS;Armatura stradale;66.0;SB;Sbraccio su palo;;;;;;
578817;1/2/2023;13/2/2026;700.0;;1.0;70.0;AS;Armatura stradale;1803.0;TP;Testapalo;;;;;;
1086599;1/9/2024;13/2/2026;0.0;;1.0;70.0;SP;Segnapasso;;IN;Incassato;;;;;;
339572;28/2/2017;31/12/2019;0.0;0.0;1.0;150.0;SF;Sfera;144.0;SB;Sbraccio su palo;;;;;;
744946;1/1/2022;31/12/2024;550.0;150.0;1.0;22.0;AU;Arredo urbano;2203.0;SB;Sbraccio su palo;;;;;;
706183;1/1/2022;13/2/2026;750.0;150.0;1.0;57.0;AS;Armatura stradale;722.0;SB;Sbraccio su palo;;;;;;
424320;1/10/2019;31/10/2020;800.0;0.0;1.0;70.0;AS;Armatura stradale;7.0;SB;Sbraccio su palo;;;;;;
820066;1/1/2022;13/2/2026;0.0;50.0;1.0;20.0;AU;Arredo urbano;2376.0;ME;Mensola;;;;;;
1145315;1/1/2025;13/2/2026;900.0;;1.0;45.0;AS;Armatura stradale;4096.0;SB;Sbraccio su palo;;;;;;
223513;1/8/2016;31/12/2019;0.0;0.0;1.0;100.0;NN;Non noto;189.0;TP;Testapalo;;;;;;
888947;1/1/2022;6/4/2023;3.5;0.0;1.0;20.0;AS;Armatura stradale;189.0;NN;Non noto;;;;;;
253872;21/9/2016;31/12/2019;450.0;0.0;1.0;70.0;AU;Arredo urbano;189.0;NN;Non noto;;;;;;
950064;1/2/2022;13/2/2026;600.0;0.0;1.0;28.0;AS;Armatura stradale;750.0;TP;Testapalo;;;;;;
661939;1/1/2021;3/4/2022;600.0;0.0;1.0;100.0;AS;Armatura stradale;345.0;TP;Testapalo;;;;;;
272587;17/10/2016;13/4/2021;0.0;0.0;1.0;100.0;NN;Non noto;189.0;NN;Non noto;;;;;;
586862;4/11/2020;13/2/2026;0.0;0.0;1.0;8.0;SP;Segnapasso;211.0;NN;Non noto;;;;;;
62533;1/1/2018;31/12/2021;0.0;0.0;1.0;150.0;AS;Armatura stradale;161.0;SB;Sbraccio su palo;;;;;;
200513;6/7/2016;31/12/2022;980.0;0.0;1.0;150.0;AS;Armatura stradale;902.0;TP;Testapalo;;;;;;
861938;1/1/2022;13/2/2026;800.0;0.0;1.0;20.0;AS;Armatura stradale;772.0;TP;Testapalo;;;;;;
246854;21/9/2016;31/12/2019;850.0;0.0;1.0;150.0;AS;Armatura stradale;189.0;NN;Non noto;;;;;;
1018282;1/7/2021;13/2/2026;;80.0;1.0;100.0;AS;Armatura stradale;189.0;SB;Sbraccio su palo;;;;;;
299629;10/11/2016;31/12/2019;0.0;0.0;1.0;36.0;SP;Segnapasso;189.0;IN;Incassato;;;;;;
155739;18/9/2018;13/2/2026;520.0;0.0;1.0;37.0;AS;Armatura stradale;754.0;TP;Testapalo;;;;;;
365852;23/1/2018;31/12/2021;0.0;0.0;1.0;150.0;AS;Armatura stradale;105.0;TP;Testapalo;;;;;;
871150;1/1/2021;13/2/2026;0.0;0.0;1.0;32.0;AS;Armatura stradale;754.0;TP;Testapalo;;;;;;
1100688;1/1/2024;13/2/2026;0.0;0.0;1.0;20.0;SP;Segnapasso;2065.0;IN;Incassato;;;;;;
165828;18/9/2018;13/2/2026;520.0;0.0;1.0;27.0;AS;Armatura stradale;754.0;TP;Testapalo;;;;;;
1220883;1/11/2025;13/2/2026;470.0;;1.0;22.4;LA;Lanterna artistica ;372.0;TP;Testapalo;;;;;;
458708;1/1/2020;13/2/2026;650.0;200.0;1.0;30.0;AS;Armatura stradale;613.0;SB;Sbraccio su palo;;;;;;
474308;1/1/2020;13/2/2026;800.0;0.0;1.0;70.0;AS;Armatura stradale;640.0;TP;Testapalo;;;;;;
882888;1/6/2022;31/12/2023;900.0;150.0;1.0;100.0;AS;Armatura stradale;189.0;NN;Non noto;;;;;;
1113596;1/4/2024;31/12/2024;900.0;;1.0;150.0;AS;Armatura stradale;2065.0;SB;Sbraccio su palo;;;;;;
286559;10/11/2016;31/12/2019;0.0;0.0;1.0;100.0;AS;Armatura stradale;241.0;TP;Testapalo;;;;;;
603877;1/11/2020;30/12/2021;800.0;0.0;1.0;30.0;AS;Armatura stradale;611.0;SB;Sbraccio su palo;;;;;;
459397;1/1/2020;13/2/2026;400.0;50.0;1.0;70.0;AU;Arredo urbano;1377.0;SB;Sbraccio su palo;;;;;;
735082;1/1/2022;1/5/2024;500.0;0.0;1.0;60.0;AU;Arredo urbano;613.0;TP;Testapalo;;;;;;
598235;1/11/2020;30/12/2021;20.0;0.0;1.0;70.0;PR;Proiettore;1580.0;AT;A terra;;;;;;
422064;1/10/2019;31/10/2020;350.0;0.0;1.0;70.0;SF;Sfera;425.0;TP;Testapalo;;;;;;
239681;9/9/2016;31/12/2019;300.0;0.0;1.0;80.0;SF;Sfera;189.0;NN;Non noto;;;;;;
394539;6/8/2019;31/12/2020;400.0;0.0;1.0;70.0;SF;Sfera;612.0;TP;Testapalo;;;;;;
1079575;1/1/2024;31/12/2024;500.0;100.0;1.0;100.0;LA;Lanterna artistica ;2065.0;;;;;;;;
911291;1/5/2022;13/2/2026;600.0;;1.0;70.0;AU;Arredo urbano;225.0;SB;Sbraccio su palo;;;;;;
419701;1/10/2019;31/10/2020;500.0;0.0;1.0;70.0;SF;Sfera;612.0;TP;Testapalo;;;;;;
1076109;1/1/2024;13/2/2026;800.0;;1.0;35.0;AS;Armatura stradale;3707.0;SB;Sbraccio su palo;;;;;;
32034;1/1/2018;13/2/2026;300.0;0.0;1.0;70.0;AS;Armatura stradale;367.0;TP;Testapalo;;;;;;
432377;1/10/2019;31/10/2020;800.0;0.0;1.0;100.0;AS;Armatura stradale;7.0;TP;Testapalo;;;;;;
886525;1/6/2022;31/12/2023;500.0;0.0;1.0;70.0;SF;Sfera;189.0;NN;Non noto;;;;;;
1221229;1/11/2025;13/2/2026;700.0;10.0;1.0;45.0;PR;Proiettore;2169.0;PI;Pipetta;;;;;;
663385;1/1/2021;3/4/2022;600.0;0.0;1.0;100.0;AS;Armatura stradale;345.0;TP;Testapalo;;;;;;
829307;1/1/2022;31/3/2025;;;1.0;36.0;AS;Armatura stradale;2458.0;SB;Sbraccio su palo;;;;;;
1124153;1/11/2024;13/2/2026;;;1.0;250.0;AS;Armatura stradale;1625.0;TP;Testapalo;;;;;;
591721;1/11/2020;30/12/2021;800.0;0.0;1.0;100.0;AS;Armatura stradale;611.0;TP;Testapalo;;;;;;
1000081;1/8/2023;13/2/2026;850.0;50.0;1.0;95.0;AS;Armatura stradale;189.0;SB;Sbraccio su palo;;;;;;
1216421;1/1/2025;13/2/2026;300.0;30.0;1.0;30.0;AU;Arredo urbano;2202.0;PI;Pipetta;;;;;;
371721;15/3/2018;31/1/2020;0.0;0.0;1.0;150.0;PR;Proiettore;601.0;MU;A muro o parete;;;;;;
661685;1/1/2021;3/4/2022;1000.0;0.0;1.0;150.0;AS;Armatura stradale;323.0;TP;Testapalo;;;;;;
436820;1/10/2019;31/10/2020;0.0;0.0;1.0;100.0;AS;Armatura stradale;189.0;NN;Non noto;;;;;;
115992;1/1/2018;31/10/2020;0.0;0.0;1.0;100.0;SF;Sfera;189.0;TP;Testapalo;;;;;;
587451;1/10/2020;3/10/2022;400.0;0.0;1.0;35.0;AU;Arredo urbano;1745.0;TP;Testapalo;;;;;;
109329;1/1/2018;31/10/2020;0.0;0.0;1.0;100.0;SF;Sfera;189.0;TP;Testapalo;;;;;;
1088005;1/4/2024;31/12/2024;400.0;0.0;1.0;70.0;SF;Sfera;189.0;;;;;;;;
839610;1/1/2022;31/3/2025;700.0;20.0;1.0;25.0;AS;Armatura stradale;2402.0;SB;Sbraccio su palo;;;;;;
342032;28/2/2017;13/2/2026;0.0;0.0;1.0;0.0;NN;Non noto;189.0;NN;Non noto;;;;;;
344312;28/2/2017;30/9/2022;0.0;0.0;1.0;100.0;NN;Non noto;189.0;NN;Non noto;;;;;;
466140;1/1/2020;13/2/2026;350.0;0.0;1.0;20.0;AU;Arredo urbano;691.0;TP;Testapalo;;;;;;
1281310;1/1/2026;13/2/2026;600.0;150.0;1.0;27.0;AS;Armatura stradale;358.0;SB;Sbraccio su palo;;;;;;
570925;20/5/2020;31/10/2024;850.0;0.0;1.0;100.0;AS;Armatura stradale;7.0;TP;Testapalo;;;;;;
866988;1/1/2022;13/2/2026;0.0;0.0;1.0;9.0;SP;Segnapasso;2789.0;IN;Incassato;;;;;;
865158;1/1/2022;13/2/2026;900.0;100.0;1.0;53.0;AS;Armatura stradale;2781.0;SB;Sbraccio su palo;;;;;;
716649;1/1/2022;13/2/2026;600.0;0.0;1.0;54.0;AS;Armatura stradale;1342.0;SO;Sospensione;;;;;;
844174;1/1/2022;13/2/2026;900.0;;1.0;43.0;AS;Armatura stradale;1632.0;NN;Non noto;;;;;;
534849;1/1/2020;31/12/2024;800.0;0.0;1.0;150.0;AS;Armatura stradale;8.0;TP;Testapalo;;;;;;
834203;1/1/2022;31/3/2025;900.0;300.0;1.0;34.0;AS;Armatura stradale;2406.0;SB;Sbraccio su palo;;;;;;
376971;10/7/2019;13/2/2026;700.0;0.0;1.0;100.0;AS;Armatura stradale;640.0;TP;Testapalo;;;;;;
1201369;1/4/2025;13/2/2026;0.0;;1.0;250.0;PR;Proiettore;1143.0;MU;A muro o parete;;;;;;
727878;1/1/2022;31/12/2022;700.0;0.0;1.0;150.0;AS;Armatura stradale;612.0;TP;Testapalo;;;;;;
1059724;1/4/2024;13/2/2026;800.0;200.0;1.0;67.0;AS;Armatura stradale;3719.0;SB;Sbraccio su palo;;;;;;
792726;1/1/2022;31/12/2025;800.0;0.0;1.0;100.0;AU;Arredo urbano;874.0;TP;Testapalo;;;;;;
311703;2/12/2016;13/2/2026;0.0;0.0;1.0;100.0;NN;Non noto;261.0;NN;Non noto;;;;;;
619471;1/11/2020;13/2/2026;700.0;0.0;1.0;70.0;AS;Armatura stradale;104.0;TP;Testapalo;;;;;;
265848;17/10/2016;31/12/2021;500.0;0.0;1.0;45.0;AU;Arredo urbano;485.0;TP;Testapalo;;;;;;
540022;1/1/2020;30/11/2022;1000.0;0.0;1.0;150.0;AS;Armatura stradale;189.0;TP;Testapalo;;;;;;
205732;1/8/2016;31/12/2019;0.0;0.0;1.0;250.0;NN;Non noto;189.0;SB;Sbraccio su palo;;;;;;
115897;1/1/2018;31/10/2020;1100.0;0.0;1.0;0.0;PR;Proiettore;189.0;MU;A muro o parete;;;;;;
388567;10/7/2019;31/12/2022;50.0;0.0;1.0;7.0;SP;Segnapasso;601.0;IN;Incassato;;;;;;
280083;17/10/2016;13/2/2026;0.0;0.0;1.0;250.0;NN;Non noto;747.0;NN;Non noto;;;;;;
348613;16/3/2017;31/12/2019;0.0;0.0;1.0;70.0;NN;Non noto;189.0;NN;Non noto;;;;;;
600923;1/11/2020;30/12/2021;800.0;0.0;1.0;70.0;AS;Armatura stradale;7.0;TP;Testapalo;;;;;;
