arm_altezza,arm_lmp_potenza_nominale,tmo_id,giorni_guasto
800,29,1886,253.0
800,100,189,835.0
800,100,189,1545.0
800,100,189,1523.0
200,45,1889,1488.0
1000,51,1887,1472.0
600,70,189,1443.0
1000,150,189,718.0
1000,35,1879,1719.0
600,70,189,1443.0
700,100,189,384.0
900,41,1870,1816.0
900,41,1870,1650.0
900,41,1870,718.0
800,46,132,844.0
900,100,189,1033.0
1000,35,1884,1520.0
800,46,189,1816.0
700,46,132,796.0
900,100,189,1801.0
400,100,189,1550.0
800,100,189,1562.0
900,100,189,487.0
800,100,189,1201.0
500,41,776,1171.0
800,100,189,474.0
800,46,189,1472.0
600,46,132,1044.0
800,100,189,1433.0
800,100,189,1221.0
900,100,189,414.0
800,100,189,543.0
900,100,189,338.0
800,46,132,1402.0
400,70,189,1151.0
800,100,189,675.0
800,100,189,366.0
800,100,189,1408.0
900,35,1884,1438.0
700,100,189,793.0
800,35,1884,746.0
700,100,189,1472.0
900,46,189,1222.0
900,100,189,338.0
900,100,189,1110.0
900,100,189,1256.0
900,100,189,282.0
800,100,189,1372.0
900,150,189,1075.0
900,150,189,1075.0
50,13,189,219.0
800,100,189,38.0
800,150,189,1472.0
700,24,189,1222.0
600,105,1873,718.0
550,100,1920,511.0
750,100,1298,877.0
800,100,1298,639.0
400,70,1671,1614.0
700,100,530,1411.0
800,100,1298,731.0
750,100,1298,731.0
750,70,1298,1202.0
750,100,8,728.0
800,125,171,617.0
800,125,171,610.0
800,110,171,813.0
750,37,1317,605.0
900,46,723,387.0
800,125,1929,997.0
800,125,1929,997.0
800,125,1929,997.0
800,125,1929,997.0
700,70,104,837.0
700,70,104,367.0
700,70,104,409.0
700,70,104,407.0
700,70,104,906.0
700,70,104,803.0
300,70,197,1592.0
300,70,197,1579.0
700,70,104,837.0
700,48,1932,837.0
700,70,104,837.0
900,100,104,876.0
900,100,104,876.0
700,70,104,73.0
700,70,104,513.0
700,70,104,514.0
700,70,104,514.0
700,70,104,158.0
800,48,723,178.0
700,70,189,876.0
700,70,189,876.0
700,70,189,876.0
500,70,372,107.0
900,29,1054,50.0
900,100,104,1849.0
900,100,104,695.0
700,70,104,299.0
700,70,104,299.0
700,100,104,73.0
700,100,104,73.0
700,70,104,499.0
700,70,104,1018.0
0,100,118,781.0
0,100,118,639.0
0,100,118,457.0
0,100,118,591.0
0,100,118,830.0
0,100,118,316.0
0,100,118,834.0
0,100,118,249.0
0,100,118,830.0
0,100,118,848.0
0,100,118,1795.0
0,100,118,590.0
0,100,118,837.0
0,100,118,891.0
0,100,118,891.0
0,100,118,891.0
0,100,118,753.0
0,100,118,753.0
0,100,118,891.0
0,100,118,891.0
0,125,118,837.0
0,150,189,579.0
0,125,104,837.0
0,100,118,1186.0
0,100,118,834.0
0,100,118,624.0
0,100,118,421.0
0,100,118,965.0
0,100,118,1075.0
0,100,118,263.0
0,100,118,737.0
0,18,189,1164.0
0,18,189,736.0
0,100,118,831.0
0,100,118,316.0
0,0,189,499.0
0,70,189,737.0
0,70,189,834.0
0,70,189,737.0
0,70,189,788.0
0,70,189,737.0
0,100,98,316.0
0,80,104,781.0
0,80,104,296.0
0,80,104,638.0
0,80,104,638.0
0,80,104,296.0
0,100,104,296.0
0,100,104,296.0
0,100,1074,444.0
0,150,118,883.0
0,100,118,209.0
0,150,118,421.0
0,150,118,703.0
0,150,118,737.0
0,150,118,384.0
0,125,104,942.0
0,150,118,949.0
0,150,118,281.0
0,150,118,834.0
0,150,118,834.0
0,150,118,834.0
0,150,118,834.0
0,70,104,834.0
0,70,104,841.0
0,70,104,296.0
0,70,104,298.0
0,70,104,568.0
0,70,104,190.0
0,70,104,211.0
0,70,104,296.0
0,100,118,393.0
0,100,118,1075.0
0,150,189,281.0
0,100,118,513.0
0,100,118,513.0
0,100,118,435.0
0,100,118,191.0
0,100,118,514.0
0,100,118,513.0
0,100,118,753.0
0,100,118,760.0
0,100,118,299.0
0,100,118,299.0
0,100,118,1038.0
0,100,118,81.0
0,100,132,1123.0
0,100,132,1123.0
0,100,144,906.0
0,100,144,291.0
0,60,144,374.0
0,0,189,1023.0
0,150,132,1122.0
0,100,118,130.0
0,100,118,906.0
0,100,118,906.0
0,100,1075,862.0
0,70,104,879.0
0,125,189,781.0
1000,150,597,90.0
1000,150,597,90.0
850,150,597,258.0
850,150,597,258.0
450,70,11,328.0
850,100,597,79.0
900,150,597,103.0
800,150,552,665.0
850,100,552,470.0
800,150,335,50.0
800,100,552,368.0
800,100,241,368.0
500,70,1322,485.0
600,70,225,348.0
0,21,1743,410.0
0,0,189,341.0
800,39,758,724.0
800,39,758,695.0
800,39,758,732.0
400,22,758,1197.0
800,20,758,1819.0
1200,100,66,1537.0
700,70,176,360.0
700,70,176,360.0
0,100,393,950.0
1200,100,189,811.0
1200,100,66,360.0
1200,100,262,1276.0
500,100,189,708.0
500,100,189,449.0
500,100,189,443.0
500,100,189,708.0
500,100,189,1877.0
1200,250,393,411.0
1200,250,393,1567.0
500,100,189,449.0
0,70,531,411.0
0,19,2811,49.0
1000,100,177,136.0
700,70,531,281.0
1200,250,189,551.0
1200,250,532,250.0
1050,70,531,613.0
0,19,752,127.0
0,19,752,342.0
1050,19,752,1429.0
1050,19,752,673.0
1050,19,752,646.0
300,35,754,1539.0
0,88,749,1899.0
1100,25,754,319.0
1100,25,754,74.0
1100,25,754,324.0
1100,25,754,1666.0
1100,25,754,253.0
1200,25,754,366.0
750,21,754,134.0
750,21,754,134.0
750,21,754,309.0
750,21,754,309.0
750,21,754,395.0
1200,25,754,142.0
1200,25,754,366.0
1200,25,754,322.0
1200,25,754,298.0
1200,25,754,42.0
1200,25,754,1415.0
1200,25,754,795.0
1100,35,754,386.0
0,35,754,1093.0
0,35,754,1030.0
0,35,754,1894.0
0,31.3,765,720.0
800,74,753,239.0
500,32,755,1217.0
500,32,755,79.0
500,32,755,1073.0
800,74,753,558.0
1200,100,177,687.0
1200,100,177,277.0
1200,52,358,1916.0
1200,52,358,1485.0
1200,52,358,1018.0
1000,30,754,1011.0
1000,30,754,1663.0
1000,30,754,1446.0
900,21,754,209.0
900,21,754,693.0
1200,21,754,376.0
1200,25,754,799.0
1200,25,754,238.0
1200,25,754,276.0
1200,25,754,452.0
1200,25,754,881.0
1200,25,754,373.0
1200,25,754,206.0
1100,21,754,267.0
1100,21,754,965.0
1200,25,754,1656.0
1200,25,754,319.0
1200,25,754,225.0
1200,25,754,739.0
1200,25,754,136.0
1200,25,754,260.0
1200,150,189,233.0
1200,100,189,1216.0
0,15,3715,748.0
0,15,3715,380.0
0,27.5,1743,113.0
0,27.5,1743,519.0
0,74,753,1053.0
0,27,755,362.0
0,27,755,1261.0
0,27,755,1261.0
0,59,753,1128.0
0,59,753,409.0
0,74,753,1793.0
0,74,753,752.0
0,59,753,1487.0
0,74,753,1423.0
0,59,753,1423.0
0,59,753,824.0
0,59,753,761.0
0,59,753,1836.0
0,59,753,347.0
0,38,755,330.0
0,38,755,330.0
0,59,753,1391.0
0,59,753,1391.0
500,38.9,722,383.0
350,31.9,765,625.0
350,31.9,765,617.0
350,31.9,765,1792.0
1050,38.9,722,611.0
1050,38.9,722,611.0
350,36,189,292.0
1000,48.1,722,688.0
0,30.5,776,338.0
800,29,1947,256.0
500,70,42,249.0
600,70,189,439.0
600,70,189,363.0
0,70,462,375.0
0,70,189,374.0
0,70,189,488.0
0,70,189,488.0
950,36,758,1796.0
950,36,758,1796.0
950,53,758,969.0
900,41,755,351.0
900,41,755,702.0
900,41,755,690.0
900,41,755,358.0
900,41,755,273.0
900,41,755,297.0
900,41,755,285.0
800,41,755,94.0
800,41,755,481.0
900,38,755,293.0
900,38,755,577.0
800,32,755,481.0
800,32,755,481.0
800,32,755,940.0
900,41,755,43.0
900,41,755,249.0
1200,100,189,339.0
0,100,189,479.0
0,100,189,465.0
0,100,189,338.0
800,66,124,437.0
0,70,189,648.0
0,70,189,805.0
1200,150,517,1290.0
1200,150,517,248.0
300,19,2811,670.0
0,70,189,436.0
1200,100,531,656.0
0,70,189,1136.0
0,70,189,160.0
0,70,189,97.0
0,70,189,90.0
0,70,189,243.0
0,70,189,243.0
0,72,749,519.0
0,37,750,1233.0
0,31.5,655,443.0
0,31.5,655,1505.0
1200,250,189,485.0
1200,250,189,1921.0
1200,100,189,94.0
750,100,122,482.0
0,100,393,134.0
0,100,393,274.0
750,100,189,224.0
750,100,189,792.0
0,100,393,442.0
600,28,1944,1096.0
900,38,1947,768.0
900,38,1947,1530.0
600,28,1944,1418.0
800,41,755,238.0
800,41,755,347.0
800,41,755,428.0
400,43,771,722.0
600,32,755,1221.0
600,32,755,369.0
600,32,755,381.0
800,41,755,1053.0
800,41,755,1873.0
800,38,755,611.0
800,38,755,610.0
800,38,755,601.0
800,38,755,234.0
800,38,755,281.0
800,38,755,354.0
800,38,755,369.0
700,38,755,393.0
700,38,755,879.0
700,38,755,369.0
700,38,755,1221.0
0,100,189,92.0
1200,100,189,339.0
0,100,189,156.0
0,100,189,1171.0
600,100,531,1800.0
1000,100,121,73.0
0,100,121,705.0
550,70,122,478.0
550,70,122,110.0
500,70,122,778.0
1200,150,189,705.0
1200,150,189,753.0
1200,100,189,772.0
1200,100,189,107.0
500,100,122,92.0
500,100,122,331.0
1200,100,66,372.0
1200,150,121,544.0
600,70,225,695.0
600,70,225,1142.0
600,70,225,1640.0
800,26,1947,109.0
0,30.8,1943,1096.0
0,30.8,1943,232.0
0,30.8,1943,234.0
0,30.8,1943,223.0
0,76,2803,1783.0
0,70,356,337.0
0,150,189,424.0
0,150,189,484.0
0,150,189,484.0
0,150,189,484.0
0,32.5,1743,485.0
1050,43,722,336.0
0,250,189,244.0
0,100,262,1848.0
1200,150,189,438.0
1200,150,189,1848.0
1200,150,189,317.0
1200,150,189,359.0
1200,100,189,474.0
1200,100,189,1073.0
1200,100,189,1090.0
750,59,753,396.0
750,59,753,1078.0
800,41,755,1498.0
800,41,755,72.0
750,59,753,744.0
750,59,753,744.0
750,59,753,342.0
1000,74,753,1523.0
1000,74,753,1523.0
1000,74,753,331.0
700,25,1947,829.0
800,32,1947,1108.0
0,32,768,731.0
0,100,189,822.0
0,100,189,278.0
0,100,189,278.0
1200,100,177,332.0
0,100,393,222.0
0,100,189,705.0
0,100,189,759.0
0,100,189,745.0
700,70,531,319.0
0,21,759,1821.0
0,45,758,1352.0
0,84,758,1041.0
1200,150,262,343.0
1200,70,462,343.0
1200,150,262,639.0
1200,70,262,639.0
1000,100,262,1216.0
1000,100,262,1216.0
0,76,1743,1128.0
900,48,59,1332.0
900,48,59,1332.0
550,35,3715,792.0
550,25,3715,404.0
400,70,462,1037.0
400,70,462,614.0
850,39,722,1087.0
500,38.9,722,1107.0
650,30.3,73,751.0
0,15,3715,341.0
800,56,772,884.0
800,43,772,899.0
1000,84,772,1152.0
650,22,772,353.0
650,32,214,1075.0
0,19,752,1542.0
1200,21,754,497.0
1200,21,754,497.0
1200,21,754,506.0
1200,21,754,506.0
1000,21,754,372.0
1000,21,754,299.0
1200,21,754,506.0
1050,25,754,497.0
1050,25,754,372.0
1050,25,754,372.0
1200,25,754,450.0
1200,21,754,372.0
800,53,753,619.0
750,59,753,1760.0
850,74,753,1336.0
750,53,753,779.0
800,74,753,1724.0
850,32,755,513.0
850,32,755,351.0
850,32,755,320.0
850,32,755,334.0
750,53,753,1297.0
750,53,753,1724.0
750,53,753,361.0
350,40,769,752.0
350,31.3,765,718.0
350,31.3,765,739.0
300,27,752,388.0
350,40,775,317.0
350,40,775,366.0
1200,100,189,968.0
900,100,177,148.0
1200,100,189,660.0
0,15,3715,309.0
0,15,3715,309.0
0,25,758,1312.0
1000,66,189,486.0
1200,250,66,397.0
1000,66,189,737.0
600,38,774,1443.0
600,38,774,1273.0
900,100,464,271.0
900,100,464,276.0
1100,100,66,793.0
1000,100,189,229.0
1100,100,66,1647.0
1200,400,189,1214.0
650,150,189,41.0
650,70,189,41.0
650,150,189,744.0
650,70,189,744.0
650,150,189,766.0
650,70,189,766.0
1200,100,189,41.0
1200,100,189,136.0
0,41,755,346.0
0,41,755,362.0
0,41,755,264.0
0,38,755,264.0
0,74,753,1668.0
0,74,753,1648.0
0,32,755,514.0
0,32,755,1060.0
0,32,755,379.0
0,32,755,328.0
0,41,755,1185.0
0,59,753,1079.0
450,15,3715,1147.0
1200,91,189,55.0
1200,66,189,121.0
1200,66,189,121.0
0,100,189,284.0
0,100,189,929.0
0,91,189,430.0
1200,66,189,121.0
0,66,189,115.0
0,150,189,457.0
1200,150,189,410.0
900,150,530,457.0
1200,400,262,792.0
800,57,3714,337.0
800,57,3714,334.0
800,22,772,1131.0
500,22,772,684.0
500,22,772,449.0
500,70,189,732.0
600,100,189,680.0
1200,66,189,1435.0
1200,66,189,386.0
800,32,755,847.0
800,32,755,411.0
800,32,755,319.0
800,32,755,984.0
800,32,755,899.0
800,32,755,626.0
800,32,755,801.0
800,32,755,1258.0
800,32,755,1676.0
800,32,755,1357.0
800,32,755,1110.0
800,59,753,725.0
1200,100,189,576.0
1200,100,189,386.0
1200,100,189,437.0
1200,100,531,299.0
1200,100,531,226.0
1200,100,189,308.0
600,70,531,349.0
600,70,531,331.0
600,100,189,472.0
700,70,539,229.0
700,70,539,947.0
700,70,539,408.0
700,150,189,1875.0
1200,400,541,668.0
0,100,189,1508.0
400,0,189,794.0
700,70,539,470.0
700,70,539,470.0
1200,35,754,1441.0
1200,35,754,698.0
1200,35,754,1099.0
1200,21,754,781.0
1200,21,754,73.0
800,25,754,333.0
0,30,754,1042.0
0,30,754,1184.0
0,35,754,1600.0
0,35,754,999.0
1200,30,754,1125.0
1200,30,754,1836.0
1200,30,754,1913.0
1200,30,754,1741.0
1200,30,754,1924.0
800,35,754,296.0
1200,47,755,481.0
0,30,754,527.0
0,30,754,1646.0
0,30,754,380.0
0,30,754,403.0
1200,30,754,715.0
1200,30,754,1383.0
1200,30,754,252.0
0,35,754,1456.0
800,150,352,1058.0
500,70,462,466.0
800,100,352,716.0
700,70,531,256.0
700,27,2803,130.0
700,27,2803,256.0
700,100,189,450.0
800,100,543,637.0
0,100,393,71.0
0,148,551,1154.0
0,148,551,1124.0
1200,100,66,673.0
1200,100,66,379.0
500,70,531,171.0
500,70,531,253.0
1200,100,531,274.0
400,70,189,838.0
0,100,189,217.0
400,70,531,99.0
400,70,531,298.0
400,70,531,872.0
1200,150,121,207.0
1200,250,66,52.0
1200,400,533,178.0
1200,400,533,496.0
1200,100,352,1654.0
1100,400,393,322.0
1100,400,393,322.0
0,400,189,575.0
0,50.5,1947,257.0
0,76,550,1508.0
0,1000,189,1783.0
0,1000,189,1783.0
0,1000,189,1783.0
0,1000,189,1783.0
0,1000,189,1783.0
0,1000,189,1783.0
0,1000,189,1783.0
0,0,358,1783.0
0,25,754,309.0
0,25,754,254.0
0,25,754,79.0
0,25,754,79.0
0,25,754,281.0
900,25,754,403.0
0,25,754,222.0
0,25,754,347.0
0,30,754,906.0
400,19,752,360.0
1200,25,754,246.0
1200,25,754,230.0
0,0,358,1341.0
0,0,358,1341.0
900,30,754,716.0
900,100,262,750.0
0,35,754,1283.0
0,35,754,1640.0
0,35,754,1639.0
1200,35,754,128.0
1200,35,754,1654.0
1200,35,754,1840.0
0,35,754,950.0
0,35,754,1196.0
0,35,754,1040.0
0,35,754,1754.0
1200,25,754,1038.0
0,100,122,1540.0
0,100,393,164.0
0,100,393,178.0
1200,100,393,712.0
1200,100,393,733.0
0,100,189,1770.0
1200,250,66,907.0
1200,100,66,736.0
1200,100,66,331.0
1200,100,66,713.0
400,100,122,708.0
1200,100,66,331.0
1200,100,66,331.0
0,36,2803,331.0
0,19,2803,331.0
1200,250,8,788.0
1200,250,8,795.0
1200,400,533,482.0
1200,400,533,445.0
750,100,189,255.0
700,100,189,218.0
0,100,189,605.0
0,100,189,619.0
0,67,753,884.0
0,67,753,884.0
0,67,753,263.0
0,67,753,263.0
0,67,753,1123.0
0,67,753,1123.0
0,67,753,689.0
0,67,753,689.0
0,67,753,666.0
0,67,753,666.0
0,67,753,374.0
0,67,753,374.0
0,67,753,715.0
0,67,753,715.0
0,67,753,382.0
0,67,753,349.0
0,67,753,349.0
0,67,753,382.0
0,67,753,317.0
0,67,753,317.0
0,76,189,428.0
0,76,189,428.0
0,0,189,379.0
0,0,189,379.0
550,100,122,337.0
500,70,189,207.0
500,70,189,696.0
0,70,189,207.0
500,70,189,43.0
1200,30,754,1710.0
1200,30,754,477.0
1200,30,754,262.0
1200,30,754,1780.0
1200,30,754,477.0
1200,30,754,477.0
1200,30,754,794.0
1200,30,754,794.0
1200,30,754,858.0
1200,30,754,1172.0
1200,30,754,1165.0
1200,30,754,380.0
950,57.3,722,1107.0
400,38.9,722,1873.0
800,75.3,722,1128.0
1200,30,754,332.0
1200,30,754,556.0
1200,30,754,360.0
1200,30,754,1326.0
1200,30,754,1380.0
600,35,754,1060.0
600,35,754,737.0
600,35,754,732.0
1200,30,754,660.0
1200,30,754,1299.0
1200,30,754,183.0
1200,30,754,185.0
1200,30,754,185.0
1200,30,754,183.0
1200,21,754,803.0
1200,21,754,218.0
1200,21,754,293.0
1200,21,754,611.0
1200,21,754,508.0
1200,100,262,746.0
750,53,753,1493.0
800,74,753,1795.0
650,22,755,1281.0
650,22,755,736.0
1200,250,66,830.0
1200,100,262,1927.0
0,250,393,96.0
1200,100,189,839.0
1200,100,189,839.0
1200,100,66,345.0
0,100,66,324.0
800,100,189,474.0
800,70,189,611.0
800,70,189,105.0
1000,100,66,1228.0
0,70,189,898.0
800,100,66,731.0
800,100,66,351.0
0,70,189,744.0
0,70,189,1439.0
1200,250,352,1083.0
0,32,755,311.0
0,32,755,326.0
0,47,755,1929.0
0,32,755,559.0
0,32,755,310.0
0,32,755,272.0
0,32,755,260.0
0,32,755,269.0
0,32,755,355.0
0,32,755,621.0
0,47,755,659.0
0,59,753,1929.0
0,59,753,464.0
550,22,758,1046.0
350,29,771,1377.0
0,37,750,311.0
0,37,750,311.0
0,88,749,1779.0
0,31.5,655,1447.0
0,37,750,1498.0
0,37,750,1498.0
0,100,40,205.0
0,70,189,343.0
600,43,772,977.0
900,63,772,684.0
850,43,772,1828.0
850,63,772,662.0
850,63,772,647.0
1200,250,66,1883.0
0,42.5,1743,368.0
0,52.3,1317,204.0
0,11.9,1317,256.0
0,22.9,1317,256.0
0,22.9,1317,368.0
0,11.9,1317,368.0
0,100,189,957.0
700,100,189,1227.0
950,150,66,155.0
800,100,66,355.0
1100,150,177,135.0
800,100,66,319.0
900,100,66,1291.0
900,100,66,315.0
900,100,66,457.0
0,100,189,1453.0
1200,0,66,485.0
500,70,462,121.0
900,100,122,135.0
900,100,122,779.0
900,100,122,334.0
1200,100,177,1425.0
1200,100,177,1409.0
950,59,753,205.0
950,59,753,256.0
650,41,755,410.0
650,54,755,684.0
650,54,755,671.0
650,54,755,671.0
650,54,755,684.0
0,250,189,697.0
0,70,189,408.0
0,70,189,222.0
0,37,750,43.0
1200,150,541,338.0
1200,100,262,290.0
1200,100,262,325.0
0,250,189,333.0
0,100,189,1654.0
550,28,774,1007.0
750,52,774,416.0
900,72,774,792.0
0,28,750,232.0
1200,150,189,608.0
1200,250,189,1019.0
1200,100,66,565.0
1200,100,66,141.0
1200,100,66,395.0
1100,100,66,449.0
1100,100,189,802.0
0,70,189,109.0
0,70,189,316.0
0,70,189,316.0
1200,100,189,1295.0
0,70,189,124.0
0,70,531,220.0
0,70,189,89.0
0,70,189,449.0
0,0,189,1037.0
0,70,531,980.0
800,100,66,1645.0
0,70,462,85.0
0,70,189,1024.0
0,70,189,1039.0
0,70,189,1019.0
0,70,189,194.0
0,70,189,576.0
0,100,189,81.0
700,70,539,105.0
0,36,189,304.0
0,59.5,1947,310.0
0,59.5,1947,310.0
600,30.8,1943,1075.0
0,38,754,239.0
0,41,754,41.0
0,41,754,380.0
0,53,753,1599.0
0,41,754,135.0
0,41,754,270.0
0,38,754,121.0
0,38,754,117.0
0,38,754,353.0
0,38,754,347.0
0,38,754,373.0
0,38,754,794.0
0,38,754,786.0
0,38,754,43.0
0,38,754,299.0
900,27,2803,524.0
0,19,2803,117.0
500,70,531,716.0
500,0,189,932.0
0,100,189,127.0
0,100,189,284.0
0,100,189,137.0
500,70,226,471.0
0,100,189,1499.0
1200,100,262,333.0
900,48,59,1499.0
900,48,59,1499.0
650,52,753,474.0
0,70,189,1181.0
1200,150,262,845.0
0,70,189,221.0
600,100,189,584.0
600,100,189,41.0
1200,21,754,675.0
450,35,754,674.0
1000,30,754,1114.0
1000,30,754,1311.0
1000,30,754,1309.0
1000,30,754,1006.0
1000,30,754,982.0
750,32,751,1675.0
400,29,771,1797.0
600,32,751,638.0
600,32,751,786.0
850,66,751,1702.0
600,26,751,759.0
950,58,751,95.0
550,38,755,1791.0
550,38,755,299.0
550,38,755,1672.0
550,38,755,299.0
600,53,753,1018.0
600,53,753,344.0
600,41,755,281.0
600,41,755,178.0
600,41,755,457.0
600,41,755,465.0
600,41,755,352.0
800,22,755,1123.0
800,22,755,1123.0
800,22,755,1123.0
800,22,755,1123.0
600,53,753,1654.0
600,53,753,750.0
500,150,189,1089.0
500,150,189,215.0
0,100,189,1229.0
0,100,189,1229.0
500,150,393,351.0
600,39,774,410.0
700,34,762,698.0
650,38,774,1779.0
650,38,774,1779.0
0,40,775,315.0
0,31,655,1169.0
650,26.4,73,282.0
900,66,189,43.0
900,66,189,379.0
900,66,189,386.0
900,66,189,386.0
900,66,189,379.0
900,66,189,43.0
900,66,189,386.0
900,66,189,386.0
900,66,189,386.0
900,66,189,393.0
900,66,189,393.0
900,66,189,386.0
1200,89.5,758,1291.0
700,40.5,1947,164.0
700,40.5,1947,1095.0
500,30.8,1943,284.0
900,66,189,781.0
0,100,66,173.0
600,76,2803,343.0
0,76,2803,1469.0
1100,41,755,1913.0
1200,67,753,1699.0
600,32,755,859.0
600,32,755,410.0
800,41,755,197.0
800,41,755,520.0
900,41,755,1023.0
900,41,755,318.0
900,41,755,351.0
900,41,755,708.0
320,22,775,190.0
0,70,262,1367.0
0,100,8,310.0
0,100,8,306.0
0,100,8,268.0
0,100,8,310.0
0,100,8,310.0
600,70,262,1224.0
600,70,262,444.0
600,70,262,479.0
600,70,262,509.0
500,38.9,722,1611.0
1200,36,2803,467.0
800,26,550,1285.0
400,29,770,1467.0
400,29,770,383.0
1000,100,189,289.0
1000,100,189,265.0
1000,100,189,265.0
1200,250,189,1144.0
0,150,189,1345.0
0,100,189,276.0
0,77,749,690.0
0,100,393,308.0
0,100,393,310.0
0,100,393,317.0
900,100,12,782.0
900,100,12,727.0
550,70,11,60.0
700,70,189,416.0
650,24.3,722,478.0
650,24.3,722,478.0
650,24.3,722,740.0
650,24.3,722,740.0
1200,250,66,276.0
1200,250,66,276.0
600,100,189,737.0
600,100,189,1476.0
700,100,393,206.0
700,100,393,208.0
850,45,722,747.0
850,45,722,1163.0
600,70,189,767.0
1200,250,189,351.0
600,70,189,140.0
1200,100,189,1647.0
1200,100,189,641.0
1200,150,189,160.0
1200,150,189,236.0
1200,100,189,479.0
1200,100,189,141.0
1200,100,189,523.0
1200,100,189,293.0
1200,100,189,627.0
0,100,189,98.0
0,100,189,492.0
0,100,189,850.0
0,19,2811,1069.0
1000,100,531,1243.0
800,100,531,311.0
1200,250,66,134.0
1200,250,66,134.0
1200,250,66,134.0
0,52,758,990.0
850,38.9,722,1359.0
850,34.4,722,455.0
1050,57.3,722,417.0
1050,57.3,722,435.0
500,70,189,727.0
500,70,189,605.0
500,70,189,384.0
500,70,189,215.0
0,100,189,1313.0
0,100,502,438.0
900,70,262,207.0
900,100,262,207.0
0,76,550,184.0
0,52,550,1311.0
0,52,550,1311.0
0,31,550,282.0
0,31,550,1882.0
0,31,550,786.0
500,17,550,296.0
500,17,550,304.0
900,26,550,1817.0
900,26,550,135.0
900,26,550,1552.0
700,100,189,505.0
700,100,189,303.0
1200,250,189,1044.0
1200,100,66,457.0
1200,100,66,485.0
800,100,531,766.0
1200,100,531,228.0
0,100,122,1584.0
0,53,768,1103.0
0,70,531,731.0
0,70,531,705.0
850,53,753,800.0
850,53,753,1445.0
850,53,753,1415.0
650,41,755,218.0
650,41,755,760.0
500,41,755,733.0
500,41,755,1191.0
500,41,755,1191.0
1200,100,262,280.0
1200,70,262,280.0
1200,100,189,395.0
0,100,189,96.0
0,100,189,211.0
1200,100,189,800.0
1200,100,189,783.0
1200,150,189,71.0
1200,40,3718,71.0
900,32,755,445.0
600,22,755,1052.0
600,22,755,1046.0
600,22,755,450.0
600,22,755,451.0
600,22,755,1118.0
600,22,755,1101.0
600,22,755,360.0
600,22,755,353.0
600,22,755,1206.0
600,41,755,219.0
600,41,755,219.0
600,41,755,212.0
600,41,755,219.0
600,41,755,212.0
600,41,755,92.0
600,41,755,128.0
600,41,755,806.0
600,38,755,477.0
600,38,755,342.0
600,38,755,342.0
600,38,755,1113.0
600,38,755,270.0
600,41,755,451.0
0,100,262,760.0
0,100,262,298.0
0,100,262,79.0
500,70,211,1657.0
500,70,211,1835.0
900,100,211,545.0
900,100,211,743.0
500,70,211,1416.0
500,70,211,1416.0
500,70,211,793.0
500,70,211,794.0
500,70,211,86.0
500,70,211,399.0
500,70,211,782.0
600,29,467,71.0
1200,100,189,324.0
1200,100,531,698.0
800,100,189,323.0
1200,70,189,627.0
1200,100,189,190.0
1200,150,189,248.0
700,100,531,415.0
1200,150,66,937.0
1200,150,262,332.0
1000,150,540,614.0
1000,150,540,614.0
1000,150,540,614.0
0,45,1304,355.0
1200,21,754,702.0
1200,21,754,1699.0
0,30,754,405.0
1200,21,754,437.0
1200,30,754,734.0
1200,30,754,1397.0
1200,30,754,1397.0
1200,30,754,179.0
1200,30,754,579.0
1200,30,754,1072.0
900,30,754,542.0
900,30,754,297.0
0,100,189,1069.0
0,100,189,772.0
1200,100,262,309.0
1200,100,262,794.0
450,70,462,799.0
450,70,462,339.0
450,35,754,99.0
1200,25,754,99.0
1200,25,754,99.0
1200,25,754,376.0
1200,25,754,340.0
1200,21,754,244.0
1200,21,754,347.0
1200,21,754,799.0
0,30,754,1558.0
500,35,754,346.0
0,100,66,214.0
0,100,66,204.0
0,100,177,214.0
0,100,177,241.0
0,70,189,298.0
0,70,189,298.0
0,70,189,298.0
0,100,189,1334.0
900,25,1947,1099.0
0,100,189,168.0
0,100,189,1677.0
0,100,189,159.0
0,28,774,234.0
0,70,189,214.0
0,70,189,1424.0
0,70,189,753.0
0,70,189,1234.0
0,70,189,1424.0
0,27,2803,228.0
900,100,531,831.0
900,100,531,222.0
0,70,189,767.0
0,100,189,135.0
0,100,189,379.0
0,100,66,1377.0
0,100,66,466.0
0,100,66,946.0
0,250,189,283.0
0,70,189,283.0
0,70,189,283.0
0,100,215,500.0
0,70,189,300.0
600,70,531,1797.0
900,100,8,874.0
0,100,189,319.0
0,100,189,716.0
0,100,189,697.0
0,100,189,697.0
0,100,189,716.0
0,250,393,79.0
0,91,189,79.0
0,46,762,317.0
0,113,753,206.0
0,113,753,221.0
0,113,753,206.0
0,113,753,241.0
900,74,753,1495.0
1100,25,754,470.0
1100,25,754,215.0
1100,25,754,219.0
1100,25,754,598.0
1100,25,754,232.0
1200,21,754,115.0
1200,30,754,1321.0
1200,30,754,955.0
1200,21,754,242.0
1200,21,754,295.0
1200,21,754,1101.0
800,30,754,66.0
1100,25,754,260.0
1100,25,754,212.0
0,19,752,953.0
1200,21,754,470.0
1200,25,754,41.0
1200,25,754,445.0
1200,25,754,253.0
1200,25,754,253.0
1200,25,754,247.0
1200,30,754,1638.0
1200,30,754,810.0
1200,30,754,1422.0
1200,25,754,305.0
1200,25,754,335.0
1200,25,754,206.0
1200,25,754,121.0
